299	421	7
300	422	9
301	426	17
302	427	5
303	428	35
304	432	19
305	434	9
306	435	13
307	436	41
308	437	5
309	438	13
310	439	7
311	440	13
312	441	5
313	443	9
314	444	7
315	445	3
316	447	55
317	449	7
318	450	7
319	451	39
320	452	33
321	453	25
322	455	25
323	457	7
324	458	61
325	459	27
326	461	111
327	462	5
328	464	15
329	465	15
330	467	19
331	468	7
332	471	43
333	472	171
334	473	33
335	474	13
336	477	43
337	478	21
338	480	21
339	481	31
340	483	27
341	484	7
342	485	27
343	486	35
344	487	15
345	488	5
346	489	79
347	490	9
348	491	13
349	492	27
350	493	23
351	496	167
352	497	69
353	498	5
354	499	19
355	501	3
356	503	29
357	507	5
358	508	55
359	509	5
360	512	17
361	513	5
362	514	27
363	515	25
364	516	3
365	517	27
366	522	29
367	525	17
368	527	9
369	528	7
370	529	9
371	531	5
372	532	51
373	533	109
374	534	23
375	535	125
376	536	21
377	537	5
378	539	17
379	540	69
380	544	5
381	545	3
382	546	5
383	547	17
384	548	13
385	549	9
386	550	3
387	551	17
388	552	13
389	553	85
390	554	7
391	555	55
392	556	11
393	557	45
394	558	23
395	559	17
396	560	45
397	561	31
398	563	9
399	564	19
400	565	7
401	566	11
402	567	41
403	570	11
404	571	73
405	572	41
406	573	19
407	574	19
408	575	45
409	577	33
410	578	5
411	579	75
412	580	15
413	581	11
414	582	15
415	583	19
416	587	29
417	588	55
418	589	47
419	590	11
420	594	35
421	596	11
422	600	35
423	601	61
424	602	23
425	603	3
426	604	23
427	605	109
428	606	13
429	607	3
430	608	7
431	609	5
432	610	59
433	615	5
434	616	45
435	619	3
436	622	5
437	624	27
438	626	15
439	627	25
440	628	9
441	629	25
442	630	5
443	631	117
444	632	87
445	634	7
446	635	3
447	636	9
448	637	15
449	638	35
450	639	37
451	640	11
452	641	21
453	642	3
454	643	63
455	644	11
456	645	51
457	647	69
458	648	23
459	649	13
460	651	21
461	652	11
462	653	3
463	657	9
464	659	5
465	660	29
466	661	33
467	662	55
468	663	13
469	664	27
470	666	3
471	667	25
472	668	23
473	669	29
474	670	3
475	671	5
476	672	31
477	673	23
478	675	59
479	677	11
480	678	3
481	679	7
482	680	7
483	681	3
484	682	7
485	683	33
486	684	19
487	685	7
488	686	33
489	687	125
490	689	17
491	690	47
492	691	9
493	692	11
494	693	23
495	694	159
496	696	11
497	697	33
498	698	35
499	700	19
500	701	25
501	702	17
502	704	27
503	705	5
504	706	55
505	707	11
506	709	35
507	710	13
508	712	7
509	715	17
510	717	21
511	718	23
512	719	23
513	720	5
514	721	11
515	722	7
516	723	7
517	724	3
518	725	17
519	726	147
520	727	3
521	728	15
522	730	5
523	731	11
524	732	21
525	733	139
526	734	17
527	736	141
528	739	15
529	740	115
530	741	77
531	742	3
532	743	33
533	746	9
534	747	43
535	748	9
536	749	23
537	750	73
538	752	7
539	754	45
540	755	57
541	757	5
542	758	27
543	759	3
544	760	43
545	761	3
546	762	15
547	763	9
548	764	17
549	765	9
550	766	21
551	768	11
552	769	7
553	770	17
554	771	91
555	772	29
556	773	17
557	775	17
558	776	9
559	777	43
560	779	49
561	780	9
562	781	53
563	782	21
564	783	21
565	785	61
566	786	37
567	787	5
568	788	25
569	791	57
570	792	9
571	793	49
572	794	21
573	795	77
574	799	19
575	800	3
576	801	71
577	802	5
578	803	3
579	804	7
580	806	93
581	810	67
582	811	31
583	812	27
584	813	27
585	814	5
586	816	15
587	817	11
588	819	9
589	821	127
590	822	23
591	823	15
592	824	21
593	825	15
594	826	15
595	827	11
596	829	45
597	830	3
598	831	63
599	833	13
600	834	9
601	835	13
602	836	33
603	838	41
604	839	9
605	840	27
606	841	69
607	844	47
608	845	77
609	846	5
610	847	13
611	848	21
612	849	33
613	850	7
614	851	25
615	852	17
616	853	15
617	854	39
618	855	3
619	856	91
620	857	13
621	858	17
622	859	5
623	860	33
624	861	23
625	862	19
626	863	15
627	867	3
628	868	77
629	869	15
630	871	31
631	873	131
632	875	5
633	876	13
634	877	13
635	879	13
636	880	7
637	881	21
638	882	3
639	883	17
640	884	87
641	886	7
642	887	29
643	888	33
644	889	15
645	890	3
646	891	3
647	892	35
648	893	21
649	894	7
650	895	33
651	896	7
652	897	3
653	898	71
654	899	21
655	901	7
656	903	25
657	904	29
658	905	5
659	908	13
660	909	15
661	911	15
662	913	7
663	915	3
664	917	5
665	918	39
666	919	89
667	920	13
668	921	59
669	923	3
670	924	15
671	925	23
672	926	19
673	927	13
674	928	7
675	929	7
676	930	15
677	931	123
678	932	19
679	933	51
680	934	5
681	935	37
682	936	3
683	938	81
684	939	13
685	940	7
686	941	7
687	942	3
688	943	7
689	944	19
690	947	3
691	948	5
692	949	13
693	950	33
694	951	21
695	952	3
696	954	105
697	955	43
698	956	43
699	957	7
700	958	13
701	959	5
702	960	3
703	961	59
704	963	49
705	964	19
706	965	5
707	966	17
708	968	69
709	969	31
710	970	29
711	971	15
712	972	69
713	973	23
714	974	7
715	976	11
716	977	7
717	978	7
718	979	11
719	980	31
720	981	79
721	982	117
722	983	3
723	984	63
724	986	23
725	987	57
726	988	7
727	989	3
728	990	11
729	991	19
730	992	3
731	993	89
732	996	9
733	997	65
734	999	5
735	1000	27
736	1001	9
737	1002	9
738	1003	29
739	1005	25
740	1007	33
741	1009	95
742	1010	9
743	1011	49
744	1012	15
745	1013	25
746	1014	3
747	1015	11
748	1016	35
749	1018	15
750	1019	47
751	1020	15
752	1021	21
753	1022	15
754	1023	23
755	1025	15
756	1026	13
757	1028	13
758	1029	19
759	1030	51
760	1032	11
761	1035	5
762	1036	207
763	1037	5
764	1038	21
765	1039	21
766	1041	71
767	1042	39
768	1043	31
769	1044	35
770	1045	23
771	1046	17
772	1047	31
773	1048	79
774	1049	3
775	1050	129
776	1051	21
777	1052	13
778	1054	47
779	1055	9
780	1057	49
781	1058	21
782	1061	3
783	1062	37
784	1063	3
785	1064	9
786	1065	99
787	1066	15
788	1068	73
789	1070	11
790	1071	67
791	1072	5
792	1073	51
793	1076	3
794	1077	49
795	1078	9
796	1081	67
797	1082	41
798	1083	37
799	1084	13
800	1085	9
801	1086	23
802	1087	11
803	1088	31
804	1089	19
805	1090	31
806	1091	9
807	1092	3
808	1094	25
809	1095	11
810	1096	7
811	1097	53
812	1098	19
813	1099	49
814	1102	33
815	1103	19
816	1105	25
817	1106	17
818	1107	13
819	1108	11
820	1109	7
821	1110	25
822	1111	33
823	1112	101
824	1113	17
825	1114	27
826	1115	23
827	1116	37
828	1117	45
829	1118	11
830	1119	7
831	1120	183
832	1121	39
833	1122	5
834	1124	3
835	1125	23
836	1126	19
837	1127	33
838	1128	3
839	1129	23
840	1130	43
841	1131	17
842	1133	47
843	1134	15
844	1135	13
845	1136	145
846	1138	9
847	1140	49
848	1141	13
849	1142	43
850	1143	43
851	1144	5
852	1145	17
853	1147	7
854	1148	41
855	1149	11
856	1153	13
857	1154	19
858	1155	67
859	1156	93
860	1157	29
861	1161	7
862	1162	3
863	1163	3
864	1165	7
865	1167	35
866	1168	13
867	1170	45
868	1171	11
869	1173	3
870	1174	13
871	1176	5
872	1177	15
873	1178	13
874	1179	11
875	1181	37
876	1182	31
877	1183	9
878	1184	9
879	1185	61
880	1186	3
881	1187	3
882	1188	31
883	1189	29
884	1190	31
885	1191	43
886	1192	11
887	1194	3
888	1195	5
889	1196	29
890	1197	99
891	1198	31
892	1199	23
893	1200	19
894	1201	73
895	1202	3
896	1203	7
897	1204	7
898	1205	29
899	1206	21
900	1207	19
901	1208	5
902	1209	3
903	1210	45
904	1211	5
905	1212	3
906	1213	57
907	1214	9
908	1215	53
909	1216	13
910	1217	3
911	1218	131
912	1219	5
913	1221	41
914	1222	55
915	1223	17
916	1224	5
917	1225	7
918	1227	11
919	1228	59
920	1230	3
921	1231	19
922	1232	3
923	1233	159
924	1234	105
925	1235	11
926	1238	9
927	1239	95
928	1240	47
929	1241	3
930	1242	3
931	1243	17
932	1246	15
933	1247	5
934	1248	3
935	1249	29
936	1250	19
937	1252	11
938	1253	21
939	1254	9
940	1256	13
941	1257	7
942	1258	39
943	1260	91
944	1261	3
945	1262	13
946	1263	11
947	1264	35
948	1265	31
949	1266	11
950	1267	3
951	1269	3
952	1270	19
953	1271	7
954	1272	17
955	1274	3
956	1276	5
957	1277	5
958	1278	15
959	1279	27
960	1280	75
961	1281	9
962	1282	5
963	1283	9
964	1284	35
965	1285	43
966	1286	9
967	1287	19
968	1288	37
969	1289	11
970	1290	37
971	1294	77
972	1295	37
973	1297	7
974	1298	5
975	1299	17
976	1300	35
977	1301	19
978	1303	7
979	1304	55
980	1307	17
981	1308	29
982	1313	7
983	1314	21
984	1315	11
985	1317	3
986	1319	53
987	1322	5
988	1323	13
989	1324	11
990	1325	49
991	1327	23
992	1328	37
993	1329	197
994	1330	15
995	1332	27
996	1333	19
997	1334	67
998	1336	3
999	1337	9
1000	1339	17
1001	1340	7
1002	1341	79
1003	1342	31
1004	1344	11
1005	1345	85
1006	1346	37
1007	1348	51
1008	1350	15
1009	1352	69
1010	1353	9
1011	1356	19
1012	1357	11
1013	1358	9
1014	1360	7
1015	1361	59
1016	1362	7
1017	1364	31
1018	1365	21
1019	1366	25
1020	1367	47
1021	1368	47
1022	1369	17
1023	1371	17
1024	1372	19
1025	1373	25
1026	1375	35
1027	1376	3
1028	1377	3
1029	1378	7
1030	1379	5
1031	1380	5
1032	1381	17
1033	1382	9
1034	1383	29
1035	1385	13
1036	1386	23
1037	1387	63
1038	1388	7
1039	1389	23
1040	1390	9
1041	1391	47
1042	1393	15
1043	1394	3
1044	1395	27
1045	1396	9
1046	1397	9
1047	1398	21
1048	1399	9
1049	1401	85
1050	1402	15
1051	1403	21
1052	1405	19
1053	1406	11
1054	1407	103
1055	1408	53
1056	1409	9
1057	1410	17
1058	1412	29
1059	1413	23
1060	1414	21
1061	1415	35
1062	1416	13
1063	1418	43
1064	1419	3
1065	1420	3
1066	1421	23
1067	1423	15
1068	1424	23
1069	1425	9
1070	1426	17
1071	1427	41
1072	1428	11
1073	1429	17
1074	1430	53
1075	1431	43
1076	1433	13
1077	1434	51
1078	1435	65
1079	1436	39
1080	1438	23
1081	1439	85
1082	1441	47
1083	1442	11
1084	1443	11
1085	1444	35
1086	1445	45
1087	1447	49
1088	1448	19
1089	1449	11
1090	1450	37
1091	1451	3
1092	1452	33
1093	1454	9
1094	1455	3
1095	1456	3
1096	1457	55
1097	1458	11
1098	1460	5
1099	1461	7
1100	1462	31
1101	1463	3
1102	1464	95
1103	1465	17
1104	1466	5
1105	1467	71
1106	1469	49
1107	1471	19
1108	1472	11
1109	1473	39
1110	1475	23
1111	1476	13
1112	1477	39
1113	1479	5
1114	1480	29
1115	1481	45
1116	1482	5
1117	1484	5
1118	1485	27
1119	1486	19
1120	1488	3
1121	1489	35
1122	1490	41
1123	1491	17
1124	1494	9
1125	1497	77
1126	1498	5
1127	1499	29
1128	1500	9
1129	1501	25
1130	1502	5
1131	1503	17
1132	1505	23
1133	1506	9
1134	1507	3
1135	1508	3
1136	1509	39
1137	1510	5
1138	1511	75
1139	1512	21
1140	1513	7
1141	1514	45
1142	1515	21
1143	1516	65
1144	1517	9
1145	1518	3
1146	1520	19
1147	1521	17
1148	1522	21
1149	1523	47
1150	1525	15
1151	1527	7
1152	1528	9
1153	1529	57
1154	1530	5
1155	1531	53
1156	1532	35
1157	1535	69
1158	1536	3
1159	1537	3
1160	1538	25
1161	1539	5
1162	1542	15
1163	1543	9
1164	1544	81
1165	1545	27
1166	1547	5
1167	1548	95
1168	1549	21
1169	1550	37
1170	1551	27
1171	1553	21
1172	1555	219
1173	1556	7
1174	1557	21
1175	1558	7
1176	1559	73
1177	1561	13
1178	1562	7
1179	1563	35
1180	1564	9
1181	1565	15
1182	1568	127
1183	1569	29
1184	1570	27
1185	1573	23
1186	1574	19
1187	1575	9
1188	1578	3
1189	1581	25
1190	1582	15
1191	1583	31
1192	1584	67
1193	1585	63
1194	1587	11
1195	1589	3
1196	1590	27
1197	1591	17
1198	1592	11
1199	1594	99
1200	1596	17
1201	1597	3
1202	1598	7
1203	1599	3
1204	1600	113
1205	1603	33
1206	1604	5
1207	1605	117
1208	1606	205
1209	1607	39
1210	1608	41
1211	1610	73
1212	1612	59
1213	1613	7
1214	1614	27
1215	1615	21
1216	1617	43
1217	1618	43
1218	1619	127
1219	1620	5
1220	1621	5
1221	1623	7
1222	1625	117
1223	1626	33
1224	1627	41
1225	1629	17
1226	1632	19
1227	1633	113
1228	1634	17
1229	1635	33
1230	1636	19
1231	1638	5
1232	1640	13
1233	1641	17
1234	1642	55
1235	1643	15
1236	1645	43
1237	1646	55
1238	1647	11
1239	1648	25
1240	1649	13
1241	1650	23
1242	1651	7
1243	1653	19
1244	1656	29
1245	1658	29
1246	1660	59
1247	1661	9
1248	1662	33
1249	1663	3
1250	1664	5
1251	1665	13
1252	1666	3
1253	1667	13
1254	1668	5
1255	1669	69
1256	1670	15
1257	1671	23
1258	1672	67
1259	1674	29
1260	1676	11
1261	1678	3
1262	1680	59
1263	1681	123
1264	1682	83
1265	1683	5
1266	1684	29
1267	1685	9
1268	1686	47
1269	1687	37
1270	1688	27
1271	1689	27
1272	1690	43
1273	1691	3
1274	1692	15
1275	1694	61
1276	1695	49
1277	1696	9
1278	1697	21
1279	1698	9
1280	1699	25
1281	1700	17
1282	1701	17
1283	1703	93
1284	1705	29
1285	1706	5
1286	1707	25
1287	1708	97
1288	1710	17
1289	1711	43
1290	1712	53
1291	1714	7
1292	1715	63
1293	1716	17
1294	1717	27
1295	1718	5
1296	1719	9
1297	1720	45
1298	1721	9
1299	1722	25
1300	1724	3
1301	1725	35
1302	1726	57
1303	1727	5
1304	1728	5
1305	1729	39
1306	1730	243
1307	1731	191
1308	1732	27
1309	1734	15
1310	1735	5
1311	1736	3
1312	1737	45
1313	1738	13
1314	1739	59
1315	1740	23
1316	1741	11
1317	1742	7
1318	1743	5
1319	1744	27
1320	1745	23
1321	1746	25
1322	1747	45
1323	1749	209
1324	1750	15
1325	1751	65
1326	1752	113
1327	1753	73
1328	1754	11
1329	1756	23
1330	1757	9
1331	1759	17
1332	1760	23
1333	1761	7
1334	1763	19
1335	1764	17
1336	1765	17
1337	1766	29
1338	1767	5
1339	1768	5
1340	1769	41
1341	1770	21
1342	1771	13
1343	1772	15
1344	1773	13
1345	1774	17
1346	1775	37
1347	1776	15
1348	1777	15
1349	1778	33
1350	1779	57
1351	1780	17
1352	1781	51
1353	1782	23
1354	1783	15
1355	1784	9
1356	1785	17
1357	1787	29
1358	1788	17
1359	1789	19
1360	1790	97
1361	1791	105
1362	1792	27
1363	1793	7
1364	1795	69
1365	1796	13
1366	1798	23
1367	1800	77
1368	1801	35
1369	1803	27
1370	1806	37
1371	1809	7
1372	1810	93
1373	1812	47
1374	1813	17
1375	1816	15
1376	1817	187
1377	1820	39
1378	1821	7
1379	1822	13
1380	1823	27
1381	1824	7
1382	1825	5
1383	1826	67
1384	1828	21
1385	1829	117
1386	1830	7
1387	1832	51
1388	1833	53
1389	1835	45
1390	1836	7
1391	1837	3
1392	1839	65
1393	1840	19
1394	1841	21
1395	1842	53
1396	1843	101
1397	1844	7
1398	1845	15
1399	1846	17
1400	1847	39
1401	1848	5
1402	1849	27
1403	1850	53
1404	1851	43
1405	1853	13
1406	1854	9
1407	1855	9
1408	1857	101
1409	1858	33
1410	1859	81
1411	1860	13
1412	1861	25
1413	1862	35
1414	1863	3
1415	1864	31
1416	1866	27
1417	1867	21
1418	1869	5
1419	1870	109
1420	1872	29
1421	1873	9
1422	1874	23
1423	1875	3
1424	1876	43
1425	1877	15
1426	1878	117
1427	1880	17
1428	1881	37
1429	1882	39
1430	1883	43
1431	1884	9
1432	1885	13
1433	1886	7
1434	1887	17
1435	1888	17
1436	1890	7
1437	1891	35
1438	1892	17
1439	1896	7
1440	1897	21
1441	1898	191
1442	1899	17
1443	1900	25
1444	1901	107
1445	1902	3
1446	1903	17
1447	1904	159
1448	1906	69
1449	1907	39
1450	1908	93
1451	1910	23
1452	1911	3
1453	1912	7
1454	1913	15
1455	1914	29
1456	1915	79
1457	1918	7
1458	1919	7
1459	1920	57
1460	1921	37
1461	1922	13
1462	1923	17
1463	1924	9
1464	1925	17
1465	1927	37
1466	1928	25
1467	1930	57
1468	1932	11
1469	1933	29
1470	1935	31
1471	1936	11
1472	1938	19
1473	1939	11
1474	1940	25
1475	1941	5
1476	1943	7
1477	1944	29
1478	1946	117
1479	1947	21
1480	1948	3
1481	1949	15
1482	1950	105
1483	1951	3
1484	1952	79
1485	1953	41
1486	1954	29
1487	1956	7
1488	1958	3
1489	1961	5
1490	1962	35
1491	1963	73
1492	1964	45
1493	1965	31
1494	1966	17
1495	1967	37
1496	1968	11
1497	1969	9
1498	1970	13
1499	1971	11
1500	1972	3
1501	1973	3
1502	1974	5
1503	1975	15
1504	1976	37
1505	1977	11
1506	1978	11
1507	1980	5
1508	1981	9
1509	1983	7
1510	1984	33
1511	1985	23
1512	1986	59
1513	1987	5
1514	1988	53
1515	1990	35
1516	1991	3
1517	1993	47
1518	1994	67
1519	1995	5
1520	1996	47
1521	1997	39
1522	1998	71
1523	1999	3
1524	2000	3
1525	2001	11
1526	2002	21
1527	2003	69
1528	2005	111
1529	2006	47
1530	2007	3
1531	2008	7
1532	2009	5
1533	2010	51
1534	2011	151
1535	2012	11
1536	2014	43
1537	2016	15
1538	2017	15
1539	2018	19
1540	2019	75
1541	2020	41
1542	2021	65
1543	2022	37
1544	2023	9
1545	2024	9
1546	2025	5
1547	2027	3
1548	2028	29
1549	2029	9
1550	2030	23
1551	2031	5
1552	2033	43
1553	2034	5
1554	2035	121
1555	2036	21
1556	2038	53
1557	2039	77
1558	2040	3
1559	2041	107
1560	2042	9
1561	2043	5
1562	2044	3
1563	2045	35
1564	2046	3
1565	2047	13
1566	2049	9
1567	2050	39
1568	2052	21
1569	2053	19
1570	2054	9
1571	2055	53
1572	2056	37
1573	2057	21
1574	2058	173
1575	2060	153
1576	2061	7
1577	2062	91
1578	2064	71
1579	2065	49
1580	2067	49
1581	2068	5
1582	2070	13
1583	2071	39
1584	2072	11
1585	2073	83
1586	2075	109
1587	2076	63
1588	2078	31
1589	2079	15
1590	2080	101
1591	2081	47
1592	2083	5
1593	2084	35
1594	2085	11
1595	2086	13
1596	2087	5
1597	2089	31
1598	2090	3
1599	2091	41
1600	2092	9
1601	2095	9
1602	2096	9
1603	2097	29
1604	2098	33
1605	2099	23
1606	2100	3
1607	2101	65
1608	2102	35
1609	2103	15
1610	2106	27
1611	2107	27
1612	2108	65
1613	2109	43
1614	2110	11
1615	2112	21
1616	2113	149
1617	2114	17
1618	2116	7
1619	2117	53
1620	2118	25
1621	2119	5
1622	2121	15
1623	2122	29
1624	2123	29
1625	2124	35
1626	2125	3
1627	2126	69
1628	2127	25
1629	2129	3
1630	2130	77
1631	2131	7
1632	2132	3
1633	2133	17
1634	2134	5
1635	2135	7
1636	2136	9
1637	2137	9
1638	2138	37
1639	2139	7
1640	2140	81
1641	2141	5
1642	2143	35
1643	2145	3
1644	2146	17
1645	2147	13
1646	2149	21
1647	2150	59
1648	2151	59
1649	2152	103
1650	2153	37
1651	2155	11
1652	2156	17
1653	2157	49
1654	2159	5
1655	2160	37
1656	2162	37
1657	2163	11
1658	2164	15
1659	2165	21
1660	2167	9
1661	2169	15
1662	2170	9
1663	2172	7
1664	2173	35
1665	2174	5
1666	2175	59
1667	2176	29
1668	2177	115
1669	2179	47
1670	2180	27
1671	2181	81
1672	2182	41
1673	2183	5
1674	2184	11
1675	2185	29
1676	2186	5
1677	2187	5
1678	2188	9
1679	2189	53
1680	2190	41
1681	2191	29
1682	2192	33
1683	2194	69
1684	2195	7
1685	2196	11
1686	2197	13
1687	2198	9
1688	2199	139
1689	2200	3
1690	2202	17
1691	2203	17
1692	2204	47
1693	2205	17
1694	2206	57
1695	2207	25
1696	2208	33
1697	2209	51
1698	2210	51
1699	2211	77
1700	2212	7
1701	2213	3
1702	2214	43
1703	2215	7
1704	2217	99
1705	2218	21
1706	2219	47
1707	2220	189
1708	2223	3
1709	2224	43
1710	2225	59
1711	2226	41
1712	2227	27
1713	2228	23
1714	2229	5
1715	2230	83
1716	2231	17
1717	2232	49
1718	2233	5
1719	2234	3
1720	2235	49
1721	2236	23
1722	2237	23
1723	2238	47
1724	2239	3
1725	2240	5
1726	2241	17
1727	2242	7
1728	2243	79
1729	2244	31
1730	2246	61
1731	2248	17
1732	2249	99
1733	2251	11
1734	2252	41
1735	2253	5
1736	2255	31
1737	2257	19
1738	2260	35
1739	2261	33
1740	2263	43
1741	2264	31
1742	2265	81
1743	2266	21
1744	2267	23
1745	2272	7
1746	2273	35
1747	2275	13
1748	2276	23
1749	2277	9
1750	2278	9
1751	2279	39
1752	2280	5
1753	2281	23
1754	2283	5
1755	2284	23
1756	2285	5
1757	2288	55
1758	2291	43
1759	2292	17
1760	2294	15
1761	2295	15
1762	2296	43
1763	2298	27
1764	2299	61
1765	2300	25
1766	2301	37
1767	2302	141
1768	2303	55
1769	2304	17
1770	2306	5
1771	2307	9
1772	2308	57
1773	2309	75
1774	2310	65
1775	2312	5
1776	2314	29
1777	2316	47
1778	2317	11
1779	2319	9
1780	2320	9
1781	2321	49
1782	2322	25
1783	2324	5
1784	2325	235
1785	2327	7
1786	2329	77
1787	2330	131
1788	2331	15
1789	2332	5
1790	2333	17
1791	2334	31
1792	2336	9
1793	2337	7
1794	2338	133
1795	2339	17
1796	2340	9
1797	2343	29
1798	2345	25
1799	2346	27
1800	2347	33
1801	2348	17
1802	2349	7
1803	2350	15
1804	2351	97
1805	2352	55
1806	2353	13
1807	2354	21
1808	2355	23
1809	2356	3
1810	2357	3
1811	2358	77
1812	2359	13
1813	2360	65
1814	2361	29
1815	2363	61
1816	2364	13
1817	2365	25
1818	2369	7
1819	2370	7
1820	2371	9
1821	2373	23
1822	2374	21
1823	2375	3
1824	2376	11
1825	2378	39
1826	2380	5
1827	2381	43
1828	2382	15
1829	2383	9
1830	2384	33
1831	2385	97
1832	2386	3
1833	2388	31
1834	2390	9
1835	2391	23
1836	2392	89
1837	2393	15
1838	2394	27
1839	2396	43
1840	2397	43
1841	2398	15
1842	2399	41
1843	2400	5
1844	2401	5
1845	2402	83
1846	2403	5
1847	2407	19
1848	2409	13
1849	2410	57
1850	2411	63
1851	2412	41
1852	2413	15
1853	2414	35
1854	2415	29
1855	2417	41
1856	2418	23
1857	2419	15
1858	2420	47
1859	2421	5
1860	2422	115
1861	2423	9
1862	2424	115
1863	2425	7
1864	2426	23
1865	2427	7
1866	2428	5
1867	2429	113
1868	2430	9
1869	2431	49
1870	2432	5
1871	2433	3
1872	2434	21
1873	2435	79
1874	2437	43
1875	2438	25
1876	2439	13
1877	2440	15
1878	2442	179
1879	2443	9
1880	2444	73
1881	2445	7
1882	2446	11
1883	2447	35
1884	2448	59
1885	2449	67
1886	2450	21
1887	2451	5
1888	2452	11
1889	2453	17
1890	2454	77
1891	2455	47
1892	2457	3
1893	2459	19
1894	2460	7
1895	2462	137
1896	2463	13
1897	2465	3
1898	2466	21
1899	2467	3
1900	2468	47
1901	2469	37
1902	2470	5
1903	2471	27
1904	2472	15
1905	2473	33
1906	2475	23
1907	2476	43
1908	2478	25
1909	2479	51
1910	2480	17
1911	2482	29
1912	2484	7
1913	2485	111
1914	2486	179
1915	2487	17
1916	2488	21
1917	2489	9
1918	2490	41
1919	2491	31
1920	2492	89
1921	2493	37
1922	2494	3
1923	2495	15
1924	2496	99
1925	2497	39
1926	2498	3
1927	2501	9
1928	2502	9
1929	2504	13
1930	2505	65
1931	2506	43
1932	2507	63
1933	2509	25
1934	2511	219
1935	2512	11
1936	2514	7
1937	2516	39
1938	2517	9
1939	2518	5
1940	2519	87
1941	2520	29
1942	2521	11
1943	2522	9
1944	2523	3
1945	2524	3
1946	2525	7
1947	2527	7
1948	2528	17
1949	2529	37
1950	2530	9
1951	2532	31
1952	2533	39
1953	2535	53
1954	2536	9
1955	2537	85
1956	2539	9
1957	2540	39
1958	2542	53
1959	2543	51
1960	2544	27
1961	2545	205
1962	2546	47
1963	2548	5
1964	2549	27
1965	2550	35
