969	54390	620
970	25396	620
971	15098	620
972	129081	620
973	868	618
974	48427	618
975	22196	618
976	152531	618
977	25175	616
978	32141	616
979	1540	616
980	70708	616
981	32268	614
982	1559	614
983	13921	614
984	153448	614
985	16781	614
986	32272	614
987	127189	614
988	159782	614
989	158025	614
990	3057	612
991	9891	612
992	2541	612
993	872	612
994	2547	612
995	64455	612
996	124602	612
997	123340	612
998	173847	610
999	12919	610
1000	109295	610
1001	32210	610
1002	154401	610
1003	123790	610
1004	18721	608
1005	11023	608
1006	68893	608
1007	1088	606
1008	2464	606
1009	37969	606
1010	119161	606
1011	22523	604
1012	32237	604
1013	23940	604
1014	135253	604
1015	2916	604
1016	126319	604
1017	152623	604
1018	155245	604
1019	135203	604
1020	9883	602
1021	26904	602
1022	154363	602
1023	3006	600
1024	101591	600
1025	162490	600
1026	5970	600
1027	99165	600
1028	908	598
1029	9756	598
1030	1673	598
1031	26669	598
1032	11599	598
1033	11970	598
1034	53457	598
1035	167839	598
1036	63120	598
1037	136631	598
1038	96304	596
1039	9413	596
1040	3192	596
1041	46910	596
1042	135281	596
1043	135297	596
1044	140091	596
1045	10316	594
1046	893	594
1047	47718	594
1048	1878	594
1049	141640	594
1050	20280	592
1051	11921	592
1052	11327	592
1053	15777	592
1054	80675	592
1055	2446	592
1056	37946	592
1057	55200	592
1058	41483	592
1059	63872	592
1060	16564	592
1061	109112	590
1062	170337	590
1063	9575	590
1064	134296	590
1065	28730	588
1066	9418	588
1067	3068	588
1068	119549	588
1069	131266	586
1070	140060	586
1071	90135	586
1072	37442	586
1073	113969	586
1074	30209	584
1075	135269	584
1076	101780	584
1077	58986	584
1078	55632	584
1079	104924	584
1080	89610	582
1081	173386	582
1082	124892	582
1083	135260	582
1084	112531	580
1085	1580	580
1086	3481	580
1087	37926	580
1088	151432	580
1089	142615	580
1090	20892	578
1091	56983	578
1092	32511	578
1093	32232	578
1094	167431	576
1095	21041	576
1096	3113	576
1097	2830	576
1098	129513	576
1099	120839	576
1100	3005	574
1101	26978	574
1102	25120	574
1103	8940	574
1104	98144	574
1105	26468	572
1106	32230	572
1107	2411	572
1108	66706	572
1109	163149	572
1110	58598	572
1111	164447	572
1112	126996	572
1113	26334	570
1114	32290	570
1115	23409	570
1116	6525	570
1117	19911	570
1118	167973	570
1119	133133	570
1120	81820	570
1121	117051	570
1122	135263	570
1123	40185	568
1124	111516	568
1125	11619	568
1126	10082	568
1127	67907	568
1128	56838	568
1129	1901	566
1130	2527	566
1131	3486	566
1132	116395	566
1133	37518	566
1134	110135	566
1135	165595	566
1136	152545	566
1137	106341	566
1138	58324	566
1139	167984	566
1140	6117	564
1141	27924	564
1142	54688	564
1143	32254	564
1144	1871	564
1145	25376	564
1146	135280	564
1147	12894	564
1148	63154	564
1149	1893	562
1150	2443	562
1151	3301	562
1152	52041	562
1153	44398	562
1154	46027	560
1155	5244	560
1156	77156	560
1157	94976	560
1158	153456	560
1159	150437	558
1160	2640	558
1161	32295	558
1162	37979	558
1163	37706	558
1164	109830	558
1165	126543	558
1166	156435	558
1167	108700	558
1168	37753	556
1169	90800	556
1170	94678	556
1171	59543	556
1172	143526	556
1173	148269	556
1174	104676	556
1175	154359	556
1176	875	554
1177	2815	554
1178	1599	554
1179	2488	554
1180	102457	554
1181	2735	552
1182	1415	552
1183	37871	552
1184	44937	552
1185	2522	552
1186	4909	552
1187	164242	552
1188	96419	550
1189	1903	550
1190	20476	550
1191	37420	550
1192	98492	550
1193	126397	550
1194	99803	548
1195	82626	548
1196	80846	548
1197	5412	546
1198	2686	546
1199	121328	546
1200	9836	546
1201	3251	546
1202	95933	546
1203	97458	546
1204	50252	546
1205	61241	546
1206	174399	546
1207	147455	546
1208	120790	546
1209	127003	546
1210	20030	544
1211	14918	544
1212	27269	544
1213	15340	544
1214	39328	544
1215	9975	544
1216	43683	544
1217	95002	544
1218	120789	544
1219	37785	542
1220	37520	542
1221	135757	542
1222	158584	540
1223	6107	540
1224	57186	540
1225	137789	540
1226	60090	540
1227	149378	540
1228	2817	538
1229	37329	538
1230	22950	538
1231	2961	538
1232	61439	538
1233	135264	538
1234	135285	538
1235	1528	536
1236	2435	536
1237	17418	536
1238	66889	536
1239	154358	536
1240	2833	534
1241	1117	534
1242	32176	534
1243	2930	534
1244	9028	534
1245	2424	534
1246	13220	534
1247	148536	534
1248	146466	534
1249	135295	534
1250	122488	534
1251	140096	534
1252	37544	532
1253	22949	532
1254	9501	532
1255	12854	532
1256	17493	532
1257	2445	530
1258	170266	530
1259	6890	530
1260	120085	530
1261	143579	530
1262	86088	530
1263	159994	530
1264	10019	530
1265	29883	528
1266	10039	528
1267	37467	528
1268	906	528
1269	103046	528
1270	28700	526
1271	2810	526
1272	1160	526
1273	107115	526
1274	133238	526
1275	62073	526
1276	94003	526
1277	126992	526
1278	9447	524
1279	10049	524
1280	1789	524
1281	100393	524
1282	129619	524
1283	16279	522
1284	2468	522
1285	4826	522
1286	167222	522
1287	42075	522
1288	1591	522
1289	122337	522
1290	134106	522
1291	136248	522
1292	77782	522
1293	171373	522
1294	135289	522
1295	32183	520
1296	2836	520
1297	26335	520
1298	27799	520
1299	168216	520
1300	41931	520
1301	169280	520
1302	56807	520
1303	99519	520
1304	120792	520
1305	169453	520
1306	1492	518
1307	26505	518
1308	123	518
1309	67925	518
1310	100108	518
1311	25613	518
1312	152092	518
1313	87114	516
1314	23149	516
1315	2809	516
1316	167993	516
1317	955	516
1318	4967	516
1319	1557	516
1320	162471	516
1321	93146	516
1322	154339	516
1323	167509	514
1324	137610	514
1325	20893	514
1326	31125	514
1327	16253	514
1328	86433	514
1329	137405	514
1330	4861	512
1331	27800	512
1332	35971	512
1333	67340	512
1334	15283	512
1335	155972	512
1336	150574	512
1337	13590	510
1338	18591	510
1339	21187	510
1340	925	510
1341	135250	510
1342	112657	510
1343	145394	510
1344	134300	510
1345	86590	510
1346	31976	508
1347	107050	508
1348	111542	508
1349	37489	508
1350	13055	508
1351	125317	508
1352	119871	508
1353	42096	508
1354	73883	508
1355	139056	506
1356	2487	506
1357	18794	506
1358	2573	506
1359	24113	506
1360	32163	506
1361	10954	506
1362	9441	506
1363	37929	506
1364	108022	506
1365	3206	506
1366	70327	506
1367	164244	506
1368	1063	504
1369	13191	504
1370	8975	504
1371	1490	504
1372	2534	504
1373	76713	504
1374	134177	504
1375	44617	504
1376	104570	504
1377	3028	504
1378	27274	502
1379	1892	502
1380	169706	502
1381	1879	502
1382	137612	502
1383	151647	502
1384	149217	500
1385	34581	500
1386	2314	500
1387	48795	500
1388	101737	500
1389	109542	500
1390	13891	498
1391	25893	498
1392	11198	498
1393	42580	498
1394	103654	498
1395	47043	498
1396	108961	498
1397	156198	498
1398	134212	498
1399	106805	498
1400	151652	498
1401	2899	496
1402	3330	496
1403	73359	496
1404	140793	496
1405	146467	496
1406	4862	496
1407	137212	496
1408	90517	496
1409	3008	494
1410	6407	494
1411	5222	494
1412	1474	494
1413	37911	494
1414	167513	494
1415	118302	494
1416	77083	494
1417	11293	492
1418	57681	492
1419	9774	492
1420	26709	492
1421	3096	492
1422	143583	492
1423	132778	492
1424	23939	490
1425	55302	490
1426	42153	490
1427	2714	490
1428	24239	488
1429	103461	488
1430	55580	488
1431	146479	488
1432	129699	488
1433	158739	488
1434	32082	486
1435	32435	486
1436	136640	486
1437	72241	486
1438	1224	486
1439	37364	486
1440	61509	486
1441	5334	486
1442	37728	486
1443	981	484
1444	14775	484
1445	135304	484
1446	37782	484
1447	4984	482
1448	60211	482
1449	47656	482
1450	37722	482
1451	130672	482
1452	101853	482
1453	2317	480
1454	1699	480
1455	37493	480
1456	54100	480
1457	37992	480
1458	140063	480
1459	174019	480
1460	142626	480
1461	164404	480
1462	2910	478
1463	36636	478
1464	40155	478
1465	92549	478
1466	81980	478
1467	16454	478
1468	105217	478
1469	163698	478
1470	24548	476
1471	965	476
1472	92881	476
1473	11434	476
1474	37602	476
1475	37985	476
1476	2613	474
1477	167998	474
1478	1508	474
1479	2697	474
1480	32133	474
1481	108371	474
1482	75767	474
1483	66836	474
1484	139154	474
1485	3080	472
1486	23367	472
1487	3348	472
1488	136629	472
1489	2699	472
1490	159492	472
1491	154370	472
1492	113092	472
1493	127004	472
1494	146494	472
1495	892	470
1496	2106	470
1497	37579	470
1498	18918	470
1499	12874	470
1500	87223	470
1501	124445	470
1502	2082	468
1503	31221	468
1504	37764	468
1505	174231	468
1506	152631	468
1507	163662	468
1508	170659	468
1509	126318	468
1510	2186	466
1511	40032	466
1512	9560	466
1513	37995	466
1514	59488	466
1515	163108	466
1516	73437	466
1517	150778	466
1518	164777	466
1519	32997	464
1520	82355	464
1521	24688	464
1522	37561	464
1523	88003	464
1524	129529	464
1525	148274	464
1526	146489	464
1527	45808	464
1528	17054	462
1529	24282	462
1530	79167	462
1531	2413	462
1532	3115	462
1533	11483	462
1534	37592	462
1535	78890	462
1536	19264	462
1537	164241	462
1538	160933	462
1539	2132	460
1540	18900	460
1541	37483	460
1542	9026	460
1543	107389	460
1544	76124	460
1545	82716	460
1546	39099	460
1547	3055	460
1548	20869	460
1549	32150	458
1550	913	458
1551	85545	458
1552	2472	458
1553	62957	458
1554	1575	458
1555	98862	458
1556	2947	458
1557	63619	458
1558	9962	458
1559	78377	458
1560	9534	456
1561	2741	456
1562	3266	456
1563	108589	456
1564	10502	456
1565	137205	456
1566	13229	456
1567	142610	456
1568	33514	454
1569	1338	454
1570	3319	454
1571	13982	454
1572	3127	454
1573	11433	454
1574	32169	454
1575	32117	454
1576	12692	454
1577	94863	454
1578	1898	454
1579	138961	454
1580	146481	452
1581	2608	452
1582	171855	452
1583	3338	452
1584	18999	452
1585	9679	452
1586	167976	452
1587	21869	452
1588	152632	452
1589	130334	452
1590	136316	452
1591	18143	450
1592	50689	450
1593	77746	450
1594	44396	450
1595	139036	450
1596	9734	450
1597	125949	450
1598	156258	450
1599	133239	450
1600	2448	448
1601	9931	448
1602	32018	448
1603	15319	448
1604	11583	448
1605	160936	448
1606	20086	448
1607	3273	448
1608	154369	448
1609	4868	448
1610	160018	448
1611	118813	448
1612	148129	448
1613	9514	446
1614	15322	446
1615	13966	446
1616	919	446
1617	9908	446
1618	127797	446
1619	32125	444
1620	31770	444
1621	3270	444
1622	26568	444
1623	3012	444
1624	1647	444
1625	37762	444
1626	32155	444
1627	124017	444
1628	87	444
1629	55180	444
1630	133210	444
1631	159405	444
1632	135287	444
1633	55030	444
1634	117846	444
1635	128678	442
1636	108344	442
1637	37888	442
1638	2209	442
1639	11762	442
1640	142597	442
1641	154074	442
1642	14771	440
1643	9553	440
1644	10234	440
1645	116828	440
1646	2363	440
1647	4895	440
1648	19278	440
1649	158888	440
1650	52053	438
1651	1551	438
1652	3132	438
1653	2535	438
1654	11012	438
1655	137900	438
1656	15559	438
1657	2772	436
1658	9616	436
1659	5286	436
1660	878	436
1661	23863	436
1662	1615	436
1663	22928	436
1664	25981	436
1665	9535	436
1666	88638	436
1667	154367	436
1668	3222	436
1669	125176	436
1670	2048	434
1671	19413	434
1672	102799	434
1673	159576	434
1674	83441	434
1675	30688	434
1676	114656	434
1677	172166	434
1678	153896	434
1679	83048	434
1680	32490	434
1681	144299	434
1682	160806	434
1683	165582	432
1684	1919	432
1685	1930	432
1686	23098	432
1687	146492	432
1688	65618	432
1689	116794	432
1690	173155	432
1691	131097	432
1692	115683	432
1693	4923	432
1694	27345	430
1695	11291	430
1696	20814	430
1697	28785	430
1698	870	430
1699	11344	430
1700	1347	430
1701	32218	430
1702	49679	430
1703	57501	430
1704	140061	430
1705	83935	430
1706	10376	430
1707	126321	430
1708	3007	428
1709	13044	428
1710	50519	428
1711	45323	428
1712	53713	428
1713	82177	428
1714	37644	428
1715	60772	428
1716	36079	428
1717	147452	428
1718	141636	428
1719	99917	428
1720	99982	428
1721	37959	428
1722	2711	426
1723	2420	426
1724	55304	426
1725	36280	426
1726	19240	426
1727	171226	426
1728	67194	426
1729	106081	426
1730	37891	426
1731	122711	426
1732	10226	424
1733	128006	424
1734	2057	424
1735	37498	424
1736	76218	424
1737	4920	424
1738	9442	424
1739	30640	424
1740	112002	424
1741	1175	424
1742	167772	424
1743	119535	424
1744	10730	422
1745	70725	422
1746	1886	422
1747	9457	422
1748	37788	422
1749	37513	422
1750	89466	422
1751	16621	422
1752	29492	420
1753	3472	420
1754	4908	420
1755	49213	420
1756	112269	420
1757	68819	420
1758	9452	418
1759	9918	418
1760	31731	418
1761	32201	418
1762	3086	418
1763	57530	418
1764	153454	418
1765	78505	418
1766	98405	418
1767	82569	418
1768	594	416
1769	11503	416
1770	1695	416
1771	26123	416
1772	37515	416
1773	9963	416
1774	876	416
1775	2630	416
1776	78588	416
1777	104396	416
1778	2127	416
1779	2353	416
1780	108758	416
1781	28702	416
1782	159523	416
1783	74210	416
1784	97366	414
1785	18217	414
1786	21029	414
1787	43042	414
1788	37528	414
1789	37988	414
1790	37617	414
1791	48099	414
1792	64837	414
1793	13164	414
1794	154319	414
1795	83711	414
1796	154711	414
1797	985	412
1798	2805	412
1799	34873	412
1800	154325	412
1801	32139	412
1802	37474	412
1803	56195	412
1804	103248	412
1805	2700	412
1806	135257	412
1807	118489	412
1808	132190	412
1809	50609	412
1810	32207	410
1811	2473	410
1812	2171	410
1813	846	410
1814	110169	410
1815	131706	410
1816	154402	410
1817	114544	410
1818	1039	410
1819	117434	410
1820	140086	410
1821	156469	410
1822	100265	408
1823	14559	408
1824	148279	408
1825	1955	408
1826	37521	408
1827	164573	406
1828	5251	406
1829	23130	406
1830	8977	406
1831	21917	406
1832	1558	406
1833	23870	406
1834	150779	406
